

#ID_REF = 
#VALUE = MAS5
ID_REF	VALUE
1416636_at	669.9
1416637_at	417
1416638_at	376.7
1416639_at	1.9
1416640_at	16
1416641_at	348.6
1416642_a_at	10867.3
1416643_at	0.5
1416644_a_at	32.9
1416645_a_at	146.1
1416646_at	224.4
1416647_at	27.6
1416648_at	2314.7
1416649_at	11.7
1416650_at	5.3
1416651_at	130.3
1416652_at	5.2
1416653_at	1680.9
1416654_at	222.2
1416655_at	569.4
1416656_at	2503.4
1416657_at	124.4
1416658_at	0.4
1416659_at	2335.8
1416660_at	4900.2
1416661_at	2073.3
1416662_at	5.2
1416663_at	1497.1
1416664_at	56.6
1416665_at	122.4
1416666_at	26.9
1416667_at	590.3
1416668_at	282.4
1416669_s_at	7086.1
1416670_at	748.8
1416671_a_at	195.8
1416672_s_at	644.9
1416673_at	9.2
1416674_at	1.8
1416675_s_at	6.3
1416676_at	1.8
1416677_at	1.2
1416678_at	921.5
1416679_at	624.5
1416680_at	2751.4
1416681_at	277.4
1416682_at	112
1416683_at	2.5
1416684_at	1978.5
1416685_s_at	2403.5
1416686_at	9.9
1416687_at	12.2
1416688_at	6.9
1416689_at	20
1416690_at	1017.7
1416691_at	164.9
1416692_at	50
1416693_at	6.6
1416694_at	12.9
1416695_at	510.4
1416696_at	323.5
1416697_at	904.6
1416698_a_at	501.5
1416699_at	675.2
1416700_at	0.2
1416701_at	12.3
1416702_at	191.9
1416703_at	2886.5
1416704_at	906.6
1416705_at	175.5
1416706_at	521.6
1416707_a_at	8.9
1416708_a_at	1444.6
1416709_a_at	308.1
1416710_at	9.4
1416711_at	0.3
1416712_at	200.3
1416713_at	4.3
1416714_at	36.7
1416715_at	4.7
1416716_at	3.6
1416717_at	10.2
1416718_at	4.8
1416719_a_at	5169.4
1416720_at	1129.1
1416721_s_at	3694.3
1416722_at	861
1416723_at	113.1
1416724_x_at	187.6
1416725_at	1.7
1416726_s_at	612.8
1416727_a_at	1372.1
1416728_at	1531
1416729_at	0.9
1416730_at	404.6
1416731_at	1748
1416732_at	2444.4
1416733_at	738.4
1416734_at	105.9
1416735_at	982.3
1416736_at	890.7
1416737_at	61
1416738_at	1582
1416739_a_at	286.6
1416740_at	6.9
1416741_at	5.9
1416742_at	1717.5
1416743_at	554.5
1416744_at	7.5
1416745_x_at	1.5
1416746_at	322.2
1416747_at	188.5
1416748_a_at	352.4
1416749_at	4.1
1416750_at	187.9
1416751_a_at	368.9
1416752_at	20
1416753_at	19.6
1416754_at	27.7
1416755_at	5182
1416756_at	597.9
1416757_at	41.8
1416758_at	643.6
1416759_at	642.2
1416760_at	1.6
1416761_at	14.6
1416762_at	1637.3
1416763_at	2402.7
1416764_at	2745.2
1416765_s_at	829.2
1416766_at	1478.5
1416767_a_at	4382.1
1416768_at	1275.6
1416769_s_at	270.3
1416770_at	426.7
1416771_at	407
1416772_at	141
1416773_at	5.3
1416774_at	15.4
1416775_at	149.3
1416776_at	0.8
1416777_at	2.5
1416778_at	1.1
1416779_at	3.1
1416780_at	265.9
1416781_at	110.2
1416782_s_at	147.7
1416783_at	6.4
1416784_at	2.4
1416785_at	12.1
1416786_at	3.6
1416787_at	7.6
1416788_a_at	1761.6
1416789_at	2723.9
1416790_a_at	1219.8
1416791_a_at	3046.1
1416792_at	1070.2
1416793_at	480.4
1416794_at	363.8
1416795_at	70.6
1416796_at	1246.5
1416797_at	294.6
1416798_a_at	87.7
1416799_at	315
1416800_at	544.7
1416801_at	808.9
1416802_a_at	15.7
1416803_at	71.3
1416804_at	202.9
1416805_at	10.9
1416806_at	198.6
1416807_at	9668.6
1416808_at	13.3
1416809_at	5.5
1416810_at	717.9
1416811_s_at	83.2
1416812_at	451.7
1416813_at	596.7
1416814_at	76.2
1416815_s_at	1613.8
1416816_at	2131.4
1416817_at	67
1416818_at	0.4
1416819_at	1328.3
1416820_at	235.5
1416821_at	381.4
1416822_at	35.7
1416823_a_at	1.7
1416824_at	40.3
1416825_at	3.1
1416826_a_at	422.8
1416827_at	61.7
1416828_at	4.5
